Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,,Other Fed,,Federal Total,States Total,,Species Total
"",1382,"Goldenrod, Blue Ridge (Solidago spithamaea) - Wherever found T",,"$2,000",$100,"$2,100",$0,,"$2,100"
"",671,"Goldenrod, Houghton's (Solidago houghtonii) - Wherever found T",,"$47,200",$100,"$47,300",$0,,"$47,300"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,Species Total
"",1016,"Goldenrod, Short's (Solidago shortii) - Wherever found",E,"$12,000",$100,,"$12,100","$1,000","$13,100"
"",1141,"Goldenrod, white-haired (Solidago albopilosa) - Wherever found",T,"$10,000",$0,,"$10,000",$0,"$10,000"
"",635,"Goldfields, Burke's (Lasthenia burkei) - Wherever found",E,"$9,790","$42,700",,"$52,490",$0,"$52,490"
"",332,"Goldfields, Contra Costa (Lasthenia conjugens) - Wherever found",E,"$105,778","$98,780",,"$204,558",$0,"$204,558"
"",1130,"Gooseberry, Miccosukee (Ribes echinellum) - Wherever found",T,"$10,000",$0,,"$10,000",$200,"$10,200"
"",,"Gourd, Okeechobee (Cucurbita okeechobeensis ssp. okeechobeensis) -",,,,,,,
"",572,,E,"$66,500",$500,,"$67,000",$200,"$67,200"
"",,Wherever found,,,,,,,
"",821,"Grass, Colusa (Neostapfia colusana) - Wherever found",T,"$21,684","$3,259",,"$24,943",$0,"$24,943"
"",533,"Grass, Eureka Dune (Swallenia alexandrae) -",E,"$28,240","$50,000",,"$78,240",$0,"$78,240"
"",1228,"Grass, Solano (Tuctoria mucronata) - Wherever found",E,"$8,074",$0,,"$8,074",$0,"$8,074"
"",926,"Grass, Tennessee yellow-eyed (Xyris tennesseensis) - Wherever found",E,"$8,500","$4,339",,"$12,839","$5,000","$17,839"
"",,"Ground-plum, Guthrie's (=Pyne's) (Astragalus bibullatus) - Wherever",,,,,,,
"",1038,,E,"$11,500","$1,028",,"$12,528",$0,"$12,528"
"",,found,,,,,,,
"",896,"Gumplant, Ash Meadows (Grindelia fraxinipratensis) - Wherever found",T,"$19,548",$100,,"$19,648",$0,"$19,648"
"",611,Haha (Cyanea acuminata) - Wherever found,E,"$57,087",$0,,"$57,087",$0,"$57,087"
"",1265,Haha (Cyanea asarifolia) - Wherever found,E,"$7,339",$0,,"$7,339",$0,"$7,339"
"",571,Haha (Cyanea asplenifolia) - Wherever found,E,"$6,067","$62,000",,"$68,067",$0,"$68,067"
"",882,Haha (Cyanea calycina) - Wherever found,E,"$6,421","$13,895",,"$20,316",$0,"$20,316"
"",1219,Haha (Cyanea copelandii ssp. copelandii) - Wherever found,E,"$8,223",$0,,"$8,223",$0,"$8,223"
"",653,Haha (Cyanea copelandii ssp. haleakalaensis) - Wherever found,E,"$8,124","$41,400",,"$49,524",$0,"$49,524"
"",592,Haha (Cyanea crispa) - Wherever found,E,"$61,153",$0,,"$61,153",$0,"$61,153"
"",1176,Haha (Cyanea dolichopoda) - Wherever found,E,"$9,344",$0,,"$9,344",$0,"$9,344"
"",1153,Haha (Cyanea dunbariae) - Wherever found,E,"$9,792",$0,,"$9,792",$0,"$9,792"
"",1292,Haha (Cyanea duvalliorum) - Wherever found,E,"$6,420",$0,,"$6,420",$0,"$6,420"
"",1176,Haha (Cyanea eleeleensis) - Wherever found,E,"$9,344",$0,,"$9,344",$0,"$9,344"
"",1258,Haha (Cyanea gibsonii) - Wherever found,E,"$7,432",$0,,"$7,432",$0,"$7,432"
"",1281,Haha (Cyanea glabra) - Wherever found,E,"$6,934",$0,,"$6,934",$0,"$6,934"
"",1144,Haha (Cyanea grimesiana ssp. grimesiana) - Wherever found,E,"$9,984",$0,,"$9,984",$0,"$9,984"
"",433,Haha (Cyanea grimesiana ssp. obatae) - Wherever found,E,"$8,945","$128,415",,"$137,360",$0,"$137,360"
"",902,Haha (Cyanea hamatiflora ssp. carlsonii) - Wherever found,E,"$19,248",$0,,"$19,248",$0,"$19,248"
"",783,Haha (Cyanea hamatiflora ssp. hamatiflora) - Wherever found,E,"$8,376","$20,700",,"$29,076",$0,"$29,076"
"",605,Haha (Cyanea humboldtiana) - Wherever found,E,"$58,087",$0,,"$58,087",$0,"$58,087"
"",1180,Haha (Cyanea kolekoleensis) - Wherever found,E,"$9,295",$0,,"$9,295",$0,"$9,295"
"",350,Haha (Cyanea koolauensis) - Wherever found,E,"$58,186","$128,415",,"$186,601",$0,"$186,601"
"",1176,Haha (Cyanea kuhihewa) - Wherever found,E,"$9,344",$0,,"$9,344",$0,"$9,344"
"",799,Haha (Cyanea kunthiana) - Wherever found,E,"$6,519","$20,700",,"$27,219",$0,"$27,219"
"",1313,Haha (Cyanea lanceolata) - Wherever found,E,"$5,914",$0,,"$5,914",$0,"$5,914"
"",1066,Haha (Cyanea lobata) - Wherever found,E,"$11,739",$0,,"$11,739",$0,"$11,739"
"",444,Haha (Cyanea longiflora) - Wherever found,E,"$6,890","$128,415",,"$135,305",$0,"$135,305"
"",1313,Haha (Cyanea magnicalyx) - Wherever found,E,"$5,914",$0,,"$5,914",$0,"$5,914"
"",1308,Haha (Cyanea mannii) - Wherever found,E,"$6,067",$0,,"$6,067",$0,"$6,067"
"",773,Haha (Cyanea maritae) - Wherever found,E,"$9,640","$20,700",,"$30,340",$0,"$30,340"
"",933,Haha (Cyanea marksii) - Wherever found,E,"$17,527",$0,,"$17,527",$0,"$17,527"
"",1308,Haha (Cyanea mauiensis) - Wherever found,E,"$6,067",$0,,"$6,067",$0,"$6,067"
"",1305,Haha (Cyanea mceldowneyi) - Wherever found,E,"$6,168",$0,,"$6,168",$0,"$6,168"
"",1220,Haha (Cyanea munroi) - Wherever found,E,"$8,173",$0,,"$8,173",$0,"$8,173"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,,Species Total
"",1158,Haha (Cyanea obtusa) - Wherever found,E,"$9,640",$0,,"$9,640",$0,,"$9,640"
"",1214,Haha (Cyanea pinnatifida) - Wherever found,E,"$8,314",$0,,"$8,314",$0,,"$8,314"
"",1110,Haha (Cyanea procera) - Wherever found,E,"$10,553",$0,,"$10,553",$0,,"$10,553"
"",1158,Haha (Cyanea profuga) - Wherever found,E,"$9,640",$0,,"$9,640",$0,,"$9,640"
"",1162,Haha (Cyanea purpurellifolia) - Wherever found,E,"$9,539",$0,,"$9,539",$0,,"$9,539"
"",1269,Haha (Cyanea recta) - Wherever found,T,"$7,288",$0,,"$7,288",$0,,"$7,288"
"",1103,Haha (Cyanea remyi) - Wherever found,E,"$10,704",$0,,"$10,704",$0,,"$10,704"
"",1090,Haha (Cyanea rivularis) - Wherever found,E,"$10,913",$0,,"$10,913",$0,,"$10,913"
"",743,Haha (Cyanea shipmanii) - Wherever found,E,"$21,385","$13,000",,"$34,385",$0,,"$34,385"
"",822,Haha (Cyanea stictophylla) - Wherever found,E,"$21,844","$3,000",,"$24,844",$0,,"$24,844"
"",983,Haha (Cyanea st.-johnii) - Wherever found,E,"$14,599",$0,,"$14,599",$0,,"$14,599"
"",423,Haha (Cyanea superba) - Wherever found,E,"$11,625","$128,415",,"$140,040",$0,,"$140,040"
"",1151,Haha (Cyanea truncata) - Wherever found,E,"$9,832",$0,,"$9,832",$0,,"$9,832"
"",1090,Haha (Cyanea undulata) - Wherever found,E,"$10,913",$0,,"$10,913",$0,,"$10,913"
"",562,Haiwale (Cyrtandra ferripilosa) - Wherever found,E,"$8,122","$62,000",,"$70,122",$0,,"$70,122"
"",1165,Haiwale (Cyrtandra gracilis) - Wherever found,E,"$9,488",$0,,"$9,488",$0,,"$9,488"
"",1090,Haiwale (Cyrtandra paliku) - Wherever found,E,"$10,913",$0,,"$10,913",$0,,"$10,913"
"",1234,Haiwale (Cyrtandra waiolani) - Wherever found,E,"$7,970",$0,,"$7,970",$0,,"$7,970"
"",1302,Ha`iwale (Cyrtandra crenata) - Wherever found,E,"$6,208",$0,,"$6,208",$0,,"$6,208"
"",444,Ha`iwale (Cyrtandra dentata) - Wherever found,E,"$6,890","$128,415",,"$135,305",$0,,"$135,305"
"",1051,Ha`iwale (Cyrtandra filipes) - Wherever found,E,"$12,140",$0,,"$12,140",$0,,"$12,140"
"",1093,Ha`iwale (Cyrtandra giffardii) - Wherever found,E,"$8,364","$2,500",,"$10,864",$0,,"$10,864"
"",1313,Ha`iwale (Cyrtandra hematos) - Wherever found,E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",1134,Ha`iwale (Cyrtandra kaulantha) - Wherever found,E,"$10,115",$0,,"$10,115",$0,,"$10,115"
"",1269,Ha`iwale (Cyrtandra limahuliensis) - Wherever found,T,"$7,288",$0,,"$7,288",$0,,"$7,288"
"",1202,Ha`iwale (Cyrtandra munroi) - Wherever found,E,"$8,662",$0,,"$8,662",$0,,"$8,662"
"",1269,Ha`iwale (Cyrtandra oenobarba) - Wherever found,E,"$7,288",$0,,"$7,288",$0,,"$7,288"
"",1308,Ha`iwale (Cyrtandra oxybapha) - Wherever found,E,"$6,067",$0,,"$6,067",$0,,"$6,067"
"",1214,Ha`iwale (Cyrtandra polyantha) - Wherever found,E,"$8,314",$0,,"$8,314",$0,,"$8,314"
"",1211,Ha`iwale (Cyrtandra sessilis) - Wherever found,E,"$8,377",$0,,"$8,377",$0,,"$8,377"
"",1155,Ha`iwale (Cyrtandra subumbellata) - Wherever found,E,"$9,757",$0,,"$9,757",$0,,"$9,757"
"",1125,Ha`iwale (Cyrtandra tintinnabula) - Wherever found,E,"$10,320",$0,,"$10,320",$0,,"$10,320"
"",596,Ha`iwale (Cyrtandra viridiflora) - Wherever found,E,"$60,274",$0,,"$60,274",$0,,"$60,274"
"",1309,Hala pepe (Pleomele fernaldii) - Wherever found,E,"$6,055",$0,,"$6,055",$0,,"$6,055"
"",876,Hala pepe (Pleomele forbesii) - Wherever found,E,"$6,592","$13,895",,"$20,487",$0,,"$20,487"
"",971,Hala pepe (Pleomele hawaiiensis) - Wherever found,E,"$10,260","$5,000",,"$15,260",$0,,"$15,260"
"",966,"Halomtano, Berenghenas (Solanum guamense) - Wherever found",E,"$15,489",$0,,"$15,489",$0,,"$15,489"
"",580,"Halumtano, Cebello (Bulbophyllum guamense) - Wherever found",T,"$64,191",$100,,"$64,291",$0,,"$64,291"
"",1349,"Harebells, Avon Park (Crotalaria avonensis) - Wherever found",E,"$2,000",$0,,"$2,000","$2,000",,"$4,000"
"",564,Harperella (Ptilimnium nodosum) - Wherever found,E,"$41,501","$5,910",,"$47,411","$22,417",,"$69,828"
"",1095,Hau kuahiwi (Hibiscadelphus giffardianus) - Wherever found,E,"$8,327","$2,500",,"$10,827",$0,,"$10,827"
"",1120,Hau kuahiwi (Hibiscadelphus hualalaiensis) - Wherever found,E,"$10,398",$0,,"$10,398",$0,,"$10,398"
"",1166,Hau kuahiwi (Hibiscadelphus woodii) - Wherever found,E,"$9,475",$0,,"$9,475",$0,,"$9,475"
"",935,"Heartleaf, dwarf-flowered (Hexastylis naniflora) - Wherever found",T,"$4,000","$13,463",,"$17,463",$0,,"$17,463"
"",1343,"Heather, mountain golden (Hudsonia montana) - Wherever found",T,"$4,500",$0,,"$4,500",$0,,"$4,500"
"",828,Heau (Exocarpos luteolus) - Wherever found,E,"$24,276",$0,,"$24,276",$0,,"$24,276"
"",1223,Heau (Exocarpos menziesii) -,E,"$6,140","$2,000",,"$8,140",$0,,"$8,140"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,,Species Total
"",1260,"Hibiscus, Clay's (Hibiscus clayi) - Wherever found",E,"$7,420",$0,,"$7,420",$0,,"$7,420"
"",1020,Higuero de sierra (Crescentia portoricensis) - Wherever found,E,"$13,000",$0,,"$13,000",$0,,"$13,000"
"",1000,Hoawa (Pittosporum halophilum) - Wherever found,E,"$11,700","$2,000",,"$13,700",$0,,"$13,700"
"",778,Hoawa (Pittosporum hawaiiense) - Wherever found,E,"$16,891","$13,000",,"$29,891",$0,,"$29,891"
"",1061,Ho`awa (Pittosporum napaliense) - Wherever found,E,"$11,845",$0,,"$11,845",$0,,"$11,845"
"",1102,Holei (Ochrosia haleakalae) - Wherever found,E,"$8,211","$2,500",,"$10,711",$0,,"$10,711"
"",1230,Holei (Ochrosia kilaueaensis) - Wherever found,E,"$8,036",$0,,"$8,036",$0,,"$8,036"
"",1343,"Holly, Cook's (Ilex cookii) - Wherever found",E,"$4,500",$0,,"$4,500",$0,,"$4,500"
"",681,Honohono (Haplostachys haplostachya) - Wherever found,E,"$12,441","$33,000",,"$45,441",$0,,"$45,441"
"",424,"Howellia, water (Howellia aquatilis) - Wherever found",T,"$127,421","$7,400",,"$134,821","$5,169",,"$139,990"
"",1231,Hulumoa (Korthalsella degeneri) - Wherever found,E,"$8,002",$0,,"$8,002",$0,,"$8,002"
"",1257,"Hypericum, highlands scrub (Hypericum cumulicola) - Wherever found",E,$0,$0,,$0,"$7,500",,"$7,500"
"",,"Iagu, Hayun (=(Guam), Tronkon guafi (Rota)) (Serianthes nelsonii) -",,,,,,,,
"",484,,E,"$109,285",$0,,"$109,285",$0,,"$109,285"
"",,Wherever found,,,,,,,,
"",1282,Ihi (Portulaca villosa) - Wherever found,E,"$6,140",$750,,"$6,890",$0,,"$6,890"
"",1068,"Iliau, dwarf (Wilkesia hobdyi) - Wherever found",E,"$7,309","$4,418",,"$11,727",$0,,"$11,727"
"",776,"Ipomopsis, Holy Ghost (Ipomopsis sancti-spiritus) - Wherever found",E,"$30,000",$0,,"$30,000",$0,,"$30,000"
"",942,"Iris, dwarf lake (Iris lacustris) - Wherever found",T,"$16,500",$500,,"$17,000",$0,,"$17,000"
"",1385,"Irisette, white (Sisyrinchium dichotomum) - Wherever found",E,"$2,000",$0,,"$2,000",$0,,"$2,000"
"",772,"Ischaemum, Hilo (Ischaemum byrone) - Wherever found",E,"$9,693","$20,700",,"$30,393",$0,,"$30,393"
"",979,"Ivesia, Ash Meadows (Ivesia kingii var. eremica) - Wherever found",T,"$14,848",$0,,"$14,848",$0,,"$14,848"
"",512,"Ivesia, Webber's (Ivesia webberi) - Wherever found",T,"$57,200","$30,620",,"$87,820",$0,,"$87,820"
"",1319,"Jacquemontia, beach (Jacquemontia reclinata) - Wherever found",E,$0,$500,,$500,"$5,000",,"$5,500"
"",680,"Jewelflower, California (Caulanthus californicus) - Wherever found",E,"$14,306","$31,300",,"$45,606",$0,,"$45,606"
"",,"Jewelflower, Metcalf Canyon (Streptanthus albidus ssp. albidus) -",,,,,,,,
"",907,,E,"$16,390","$2,600",,"$18,990",$0,,"$18,990"
"",,Wherever found,,,,,,,,
"",1426,"Jewelflower, Tiburon (Streptanthus niger) - Wherever found",E,$0,$200,,$200,$0,,$200
"",703,"Joint-vetch, Sensitive (Aeschynomene virginica) - Wherever found",T,"$39,626","$1,620",,"$41,246",$0,,"$41,246"
"",414,Kamakahala (Labordia cyrtandrae) - Wherever found,E,"$14,224","$128,415",,"$142,639",$0,,"$142,639"
"",1269,Kamakahala (Labordia helleri) - Wherever found,E,"$7,288",$0,,"$7,288",$0,,"$7,288"
"",910,Kamakahala (Labordia lydgatei) - Wherever found,E,"$18,521",$0,,"$18,521",$0,,"$18,521"
"",1209,Kamakahala (Labordia pumila) - Wherever found,E,"$8,434",$0,,"$8,434",$0,,"$8,434"
"",1077,Kamakahala (Labordia tinifolia var. lanaiensis) - Wherever found,E,"$11,143",$0,,"$11,143",$0,,"$11,143"
"",1055,Kamakahala (Labordia tinifolia var. wahiawaensis) - Wherever found,E,"$12,058",$0,,"$12,058",$0,,"$12,058"
"",1110,Kamakahala (Labordia triflora) - Wherever found,E,"$10,553",$0,,"$10,553",$0,,"$10,553"
"",434,Kamanomano (Cenchrus agrimonioides) - Wherever found,E,"$8,878","$128,415",,"$137,293",$0,,"$137,293"
"",1407,Kamapua`a (Kadua fluviatilis) - Wherever found,E,$943,$0,,$943,$0,,$943
"",1166,Kauai hau kuahiwi (Hibiscadelphus distans) - Wherever found,E,"$9,475",$0,,"$9,475",$0,,"$9,475"
"",1056,Kauila (Colubrina oppositifolia) - Wherever found,E,"$12,041",$0,,"$12,041",$0,,"$12,041"
"",1123,Kaulu (Pteralyxia kauaiensis) - Wherever found,E,"$10,351",$0,,"$10,351",$0,,"$10,351"
"",1235,Kaulu (Pteralyxia macrocarpa) - Wherever found,E,"$7,963",$0,,"$7,963",$0,,"$7,963"
"",688,Kio`ele (Kadua coriacea) - Wherever found,E,"$11,481","$32,000",,"$43,481",$0,,"$43,481"
"",1041,Kiponapona (Phyllostegia racemosa) - Wherever found,E,"$12,491",$0,,"$12,491",$0,,"$12,491"
"",,Kohe malama malama o kanaloa (Kanaloa kahoolawensis) - Wherever,,,,,,,,
"",1142,,E,"$9,998",$0,,"$9,998",$0,,"$9,998"
"",,found,,,,,,,,
"",1124,Koholapehu (Dubautia latifolia) - Wherever found,E,"$10,330",$0,,"$10,330",$0,,"$10,330"
"",986,Koki`o (Kokia drynarioides) - Wherever found,E,"$14,545",$0,,"$14,545",$0,,"$14,545"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,,Species Total
"",977,Koki`o (Kokia kauaiensis) - Wherever found,E,"$14,918",$0,,"$14,918",$0,,"$14,918"
"",1114,"Koki`o, Cooke's (Kokia cookei) - Wherever found",E,"$10,502",$0,,"$10,502",$0,,"$10,502"
"",,Koki`o ke`oke`o (Hibiscus arnottianus ssp. immaculatus) - Wherever,,,,,,,,
"",1254,,E,"$7,060",$500,,"$7,560",$0,,"$7,560"
"",,found,,,,,,,,
"",1269,Koki`o ke`oke`o (Hibiscus waimeae ssp. hannerae) - Wherever found,E,"$7,288",$0,,"$7,288",$0,,"$7,288"
"",1313,Kolea (Myrsine fosbergii) - Wherever found,E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",1137,Kolea (Myrsine juddii) - Wherever found,E,"$10,081",$0,,"$10,081",$0,,"$10,081"
"",992,Kolea (Myrsine knudsenii) - Wherever found,E,"$14,075",$0,,"$14,075",$0,,"$14,075"
"",1178,Kolea (Myrsine linearifolia) - Wherever found,T,"$9,316",$0,,"$9,316",$0,,"$9,316"
"",1082,Kolea (Myrsine mezii) - Wherever found,E,"$11,033",$0,,"$11,033",$0,,"$11,033"
"",1239,Kolea (Myrsine vaccinioides) - Wherever found,E,"$7,921",$0,,"$7,921",$0,,"$7,921"
"",1313,Ko`oko`olau (Bidens amplectens) - Wherever found,E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",660,Ko`oko`olau (Bidens campylotheca ssp. pentamera) - Wherever found,E,"$7,187","$41,400",,"$48,587",$0,,"$48,587"
"",669,Ko`oko`olau (Bidens campylotheca ssp. waihoiensis) - Wherever found,E,"$6,067","$41,400",,"$47,467",$0,,"$47,467"
"",1308,Ko`oko`olau (Bidens conjuncta) - Wherever found,E,"$6,067",$0,,"$6,067",$0,,"$6,067"
"",795,Ko`oko`olau (Bidens micrantha ssp. ctenophylla) - Wherever found,E,"$26,659","$1,000",,"$27,659",$0,,"$27,659"
"",608,Ko`oko`olau (Bidens micrantha ssp. kalealaha) - Wherever found,E,"$14,251","$43,400",,"$57,651",$0,,"$57,651"
"",1313,Ko`oko`olau (Bidens wiebkei) - Wherever found,E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",405,Ko`oloa`ula (Abutilon menziesii) - Wherever found,E,"$14,320","$134,808",,"$149,128",$0,,"$149,128"
"",1313,Kopa (Kadua cordata remyi) - Wherever found,E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",1017,Kopiko (Psychotria grandiflora) - Wherever found,E,"$13,081",$0,,"$13,081",$0,,"$13,081"
"",1248,Kopiko (Psychotria hexandra ssp. oahuensis) - Wherever found,E,"$7,777",$0,,"$7,777",$0,,"$7,777"
"",1268,Kopiko (Psychotria hobdyi) - Wherever found,E,"$7,309",$0,,"$7,309",$0,,"$7,309"
"",1012,Kuahiwi laukahi (Plantago hawaiensis) - Wherever found,E,"$11,926","$1,500",,"$13,426",$0,,"$13,426"
"",355,Kuahiwi laukahi (Plantago princeps) - Wherever found,E,"$18,086","$163,769",,"$181,855",$0,,"$181,855"
"",1122,Kuawawaenohu (Schiedea lychnoides) - Wherever found,E,"$10,361",$0,,"$10,361",$0,,"$10,361"
"",648,Kula wahine noho (Isodendrion pyrifolium) - Wherever found,E,"$49,744","$1,000",,"$50,744",$0,,"$50,744"
"",398,Kulu`i (Nototrichium humile) - Wherever found,E,"$8,036","$143,069",,"$151,105",$0,,"$151,105"
"",1257,"Ladies-tresses, Canelo Hills (Spiranthes delitescens) - Wherever found",E,"$2,000","$4,000",,"$6,000","$1,500",,"$7,500"
"",744,"Ladies-tresses, Navasota (Spiranthes parksii) - Wherever found",E,"$15,000","$19,300",,"$34,300",$0,,"$34,300"
"",204,"Ladies'-tresses, Ute (Spiranthes diluvialis) - Wherever found",T,"$141,712","$458,843",,"$600,555","$1,208",,"$601,763"
"",1132,"Larkspur, Baker's (Delphinium bakeri) - Wherever found",E,"$10,120",$0,,"$10,120",$0,,"$10,120"
"",,"Larkspur, San Clemente Island (Delphinium variegatum ssp. kinkiense) -",,,,,,,,
"",357,,E,"$3,319","$174,927",,"$178,246",$0,,"$178,246"
"",,Wherever found,,,,,,,,
"",1147,"Larkspur, yellow (Delphinium luteum) - Wherever found",E,"$9,900",$0,,"$9,900",$0,,"$9,900"
"",597,Lau `ehu (Panicum niihauense) - Wherever found,E,"$11,044","$49,092",,"$60,136",$0,,"$60,136"
"",1045,Laulihilihi (Schiedea stellarioides) - Wherever found,E,"$12,317",$0,,"$12,317",$0,,"$12,317"
"",188,"Layia, beach (Layia carnosa) - Wherever found",E,"$347,719","$356,500",,"$704,219",$0,,"$704,219"
"",729,"Lead-plant, Crenulate (Amorpha crenulata) - Wherever found",E,"$6,500","$21,700",,"$28,200","$8,000",,"$36,200"
"",1085,"Leather flower, Alabama (Clematis socialis) - Wherever found",E,"$9,000",$0,,"$9,000","$2,000",,"$11,000"
"",1346,"Leather flower, Morefield's (Clematis morefieldii) -",E,"$3,000","$1,302",,"$4,302",$0,,"$4,302"
"",868,Lehua makanoe (Lysimachia daphnoides) - Wherever found,E,"$21,008",$0,,"$21,008",$0,,"$21,008"
"",,"Lessingia, San Francisco (Lessingia germanorum (=L.g. var.",,,,,,,,
"",1382,,E,$0,"$2,100",,"$2,100",$0,,"$2,100"
"",,germanorum)) - Wherever found,,,,,,,,
"",1383,Liliwai (Acaena exigua) - Wherever found,E,"$2,074",$0,,"$2,074",$0,,"$2,074"
Group Name,Rank,Species (50 CFR Part 17),Status,FWS Total,Other Fed,,Federal Total,States Total,,Species Total
"",1406,"Lily, Minnesota dwarf trout (Erythronium propullans) - Wherever found",E,"$1,000",$0,,"$1,000",$0,,"$1,000"
"",,"Lily, Pitkin Marsh (Lilium pardalinum ssp. pitkinense) - Wherever",,,,,,,,
"",1393,,E,"$1,650",$0,,"$1,650",$0,,"$1,650"
"",,found,,,,,,,,
"",480,"Lily, Western (Lilium occidentale) - Wherever found",E,"$65,562","$51,000",,"$116,562",$0,,"$116,562"
"",1354,"Liveforever, Santa Barbara Island (Dudleya traskiae) - Wherever found",E,"$2,500","$1,000",,"$3,500",$0,,"$3,500"
"",508,"Lomatium, Cook's (Lomatium cookii) - Wherever found",E,"$32,463","$58,500",,"$90,963",$0,,"$90,963"
"",373,"Loosestrife, rough-leaved (Lysimachia asperulaefolia) - Wherever found",E,"$21,000","$147,696",,"$168,696",$0,,"$168,696"
"",,"Lotus, San Clemente Island (Acmispon dendroideus var. traskiae",,,,,,,,
"",364,,T,"$3,319","$171,430",,"$174,749",$0,,"$174,749"
"",,(=Lotus d. ssp. traskiae)) - Wherever found,,,,,,,,
"",1268,Lo`ulu (Pritchardia hardyi) - Wherever found,E,"$7,309",$0,,"$7,309",$0,,"$7,309"
"",446,Lo`ulu (Pritchardia kaalae) - Wherever found,E,"$6,373","$128,415",,"$134,788",$0,,"$134,788"
"",1247,Lo`ulu (Pritchardia lanigera) - Wherever found,E,"$7,792",$0,,"$7,792",$0,,"$7,792"
"",950,Lo`ulu (Pritchardia maideniana) - Wherever found,E,"$14,300","$2,000",,"$16,300",$0,,"$16,300"
"",1215,Lo`ulu (Pritchardia munroi) - Wherever found,E,"$8,313",$0,,"$8,313",$0,,"$8,313"
"",1177,Lo`ulu (Pritchardia napaliensis) - Wherever found,E,"$9,337",$0,,"$9,337",$0,,"$9,337"
"",1009,Lo`ulu (Pritchardia remota) - Wherever found,E,"$13,468",$0,,"$13,468",$0,,"$13,468"
"",1116,Lo`ulu (Pritchardia schattaueri) - Wherever found,E,"$10,483",$0,,"$10,483",$0,,"$10,483"
"",1080,Lo`ulu (Pritchardia viscosa) - Wherever found,E,"$11,053",$0,,"$11,053",$0,,"$11,053"
"",1313,"Loulu, Baker''s (Pritchardia bakeri) - Wherever found",E,"$5,914",$0,,"$5,914",$0,,"$5,914"
"",632,"Lousewort, Furbish (Pedicularis furbishiae) - Wherever found",E,"$46,345",$0,,"$46,345","$6,500",,"$52,845"
