Group,Status,Scientific Name,Inverted Common Name,FWS 2017,Other Fed 2017,States 2017,Total 2017,Area
Mammals,E,eubalaena japonica ,"whale, north pacific right ",0,832185,0,832185, wherever found
Mammals,E,eubalaena glacialis ,"whale, north atlantic right ",0,8848633,94564,8943197, wherever found
Mammals,E,orcinus orca ,"whale, killer ",0,2329103,8385,2337488, southern resident dps
Mammals,E,megaptera novaeangliae ,"whale, humpback ",0,1411338,0,1411338, central america dps
Mammals,E,megaptera novaeangliae ,"whale, humpback ",0,956621,0,956621, western north pacific
Mammals,E,san joaquin valley ,"woodrat, riparian ",8350,2520,0,10870,
Reptiles,E,alligator sinensis ,"alligator, chinese ",0,55750,0,55750, wherever found
Reptiles,T,nerodia erythrogaster neglecta ,"snake, copperbelly water ",9500,2886,0,12386," indiana north of 40 degrees north latitude, michigan, ohio"
Reptiles,T,pituophis melanoleucus lodingi ,"snake, black pine ",700,61808,0,62508, wherever found
Reptiles,T,nerodia clarkii taeniata ,"snake, atlantic salt marsh ",13000,1871,0,14871, wherever found
Reptiles,E,emoia slevini ,"skink, slevin's ",22141,0,0,22141, wherever found
Reptiles,T,neoseps reynoldsi ,"skink, sand ",310000,66267,0,376267, wherever found
Reptiles,T,thamnophis gigas ,"snake, giant garter ",561008,323507,0,884515, wherever found
Reptiles,T,eumeces egregius lividus ,"skink, bluetail mole ",75000,755028,0,830028, wherever found
Reptiles,T,lepidochelys olivacea ,"sea turtle, olive ridley ",221388,636363,0,857751," wherever found, except when listed as endangered under 50 cfr 224.101"
Reptiles,T,caretta caretta ,"sea turtle, loggerhead ",58930,0,0,58930, southeast indo
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",0,1406,0,1406, south pacific ocean dps
Reptiles,T,caretta caretta ,"sea turtle, loggerhead ",0,349235,0,349235, south atlantic ocean dps
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",287639,177166,0,464805, northeast atlantic ocean dps
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",49497,0,0,49497, mediterranean sea dps
Reptiles,E,lepidochelys olivacea ,"sea turtle, olive ridley ",25000,1406,0,26406, breeding colony populations on pacific coast of mexico
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",2891,1917457,0,1920348, north pacific ocean dps
Reptiles,E,thamnophis sirtalis tetrataenia ,"snake, san francisco garter ",264155,88194,0,352349, wherever found
Reptiles,E,geochelone yniphora ,"tortoise, angulated ",196521,0,0,196521, wherever found
Reptiles,T,"striped racer, alameda ",whipsnake ,92070,166431,0,258501,
Reptiles,T,graptemys flavimaculata ,"turtle, yellow-blotched map ",0,8549,0,8549, wherever
Reptiles,T,graptemys oculifera ,"turtle, ringed map ",0,12648,0,12648, wherever found
Reptiles,E,pseudemys rubriventris bangsi ,"turtle, plymouth redbelly ",25100,771,2500,28371, wherever found
Reptiles,T,sternotherus depressus ,"turtle, flattened musk ",3500,3856,0,7356, black warrior r. system upstream from bankhead dam
Reptiles,E,dermatemys mawii ,"turtle, central american river ",0,32902,0,32902, wherever found
Reptiles,E,podocnemis expansa ,tartaruga ,0,55750,0,55750, wherever found
Reptiles,SAT,clemmys muhlenbergii ,"turtle, bog ",7000,5456,35000,47456, u.s.a. 
Reptiles,SAT,alligator mississippiensis ,"alligator, american ",125500,268648,1421352,1815500, wherever found
Reptiles,E,podocnemis unifilis ,tracaja ,0,55750,55750,55750, wherever found
Reptiles,E,geochelone radiata ,"tortoise, madagascar radiated ",100000,55750,155750,155750, wherever found
Reptiles,T,gopherus polyphemus ,"tortoise, gopher ",105000,651670,763170,763170, west of mobile and tombigbee rivers
Reptiles,T,gopherus agassizii ,"tortoise, desert ",1756368,14079956,138056,15974380," wherever found, except az south and east of colorado r., and mexico"
Reptiles,SAT,gopherus agassizii ,"tortoise, desert ",64046,159378,0,223424," az south and east of colorado r., and mexico, when found outside of mexico or said range in az"
Reptiles,T,clemmys muhlenbergii ,"turtle, bog ",416966,297916,103258,818140," wherever found, except ga, nc, sc, tn, va"
Reptiles,T,caretta caretta ,"sea turtle, loggerhead ",860800,3644152,874115,5379067, northwest atlantic ocean dps
Reptiles,E,pseudemys alabamensis ,"turtle, alabama red-bellied ",562,17488,0,18050, wherever found
Reptiles,E,lepidochelys kempii ,"sea turtle, kemp's ridley ",165706,3861552,73280,4100538, wherever found
Reptiles,T,cyclura nubila nubila ,"iguana, cuban ground ",0,30000,0,30000, 
Reptiles,E,sphaerodactylus micropithecus ,"gecko, monito ",10000,0,0,10000, wherever found
Reptiles,E,gavialis gangeticus ,gavial ,0,55750,0,55750, wherever found
Reptiles,T,thamnophis eques megalops ,"gartersnake, northern mexican ",57000,123034,118798,298832, wherever found
Reptiles,T,thamnophis rufipunctatus ,"gartersnake, narrow-headed ",70500,44340,125480,240320, wherever found
Reptiles,E,crocodylus novaeguineae mindorensis ,"crocodile, philippine ",0,55750,0,55750, wherever found
Reptiles,E,brachylophus fasciatus ,"iguana, fiji banded ",0,55750,0,55750, wherever found
Reptiles,E,crocodylus rhombifer ,"crocodile, cuban ",0,55750,0,55750, wherever found
Reptiles,E,crocodylus cataphractus ,"crocodile, african slender-snouted ",69420,0,0,69420, wherever found
Reptiles,E,epicrates monensis granti ,"boa, virgin islands tree ",14000,0,0,14000, wherever found
Reptiles,E,epicrates inornatus ,"boa, puerto rican ",27000,110068,0,137068, wherever found
Reptiles,T,epicrates monensis monensis ,"boa, mona ",1500,0,0,1500, wherever found
Reptiles,E,anolis roosevelti ,"anole, culebra island giant ",1500,0,0,1500, wherever found
Reptiles,E,dermochelys coriacea ,"sea turtle, leatherback ",692049,3631226,14934,4338209, wherever found
Reptiles,T,crocodylus acutus ,"crocodile, american ",38500,390877,19522,448899, u.s.a. 
Reptiles,T,cyclura stejnegeri ,"iguana, mona ground ",22000,0,0,22000, wherever found
Reptiles,T,drymarchon corais couperi ,"snake, eastern indigo ",508500,1568422,150000,2226922, wherever found
Reptiles,T,uma inornata ,"lizard, coachella valley fringe-toed ",45980,101001,0,146981, wherever found
Reptiles,E,eretmochelys imbricata ,"sea turtle, hawksbill ",1247284,3194486,9935,4451705, wherever found
Reptiles,E,gambelia silus ,"lizard, blunt-nosed leopard ",240008,101107,0,341115, wherever found
Reptiles,T,chelonia mydas ,"sea turtle, green ",2700,670237,327838,1000775, south atlantic dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",61173,1521277,0,1582450, east pacific dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",0,12111,0,12111, southwest pacific dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",0,521,0,521, southwest indian dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",55286,521,0,55807, north indian dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",204000,1814826,2110,2020936, north atlantic dps
Reptiles,E,chelonia mydas ,"sea turtle, green ",39749,1653627,2500,1695876, central west pacific dps
Reptiles,E,chelonia mydas ,"sea turtle, green ",31134,748827,0,779961, central south pacific dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",94359,1071806,2500,1168665, central north pacific dps
Reptiles,T,crotalus willardi obscurus ,"rattlesnake, new mexican ridge-nosed ",3500,9000,3950,16450, wherever found
Reptiles,E,varanus komodoensis ,"monitor, komodo island ",0,55750,0,55750, wherever found
Reptiles,E,ameiva polops ,"lizard, st. croix ground ",14000,2500,0,16500, wherever found
Reptiles,T,chelonia mydas ,"sea turtle, green ",0,170521,0,170521, east indian
Reptiles,T,"rattlesnake, eastern ",massasauga ,269200,103107,11500,383807,
Snails,E,achatinella spp. ,"snails, oahu tree ",673040,370769,0,1043809, wherever found
Snails,E,physa natricina ,"snail, snake river physa ",195046,177602,0,372648, wherever found
Snails,E,assiminea pecos ,"snail, pecos assiminea ",5500,2500,0,8000, wherever found
Snails,T,erinna newcombi ,"snail, newcomb's ",17834,0,0,17834, wherever found
Snails,T,mesodon clarki nantahala ,"snail, noonday ",22000,0,0,22000, wherever found
Snails,E,banded dune ,"snail, morro shoulderband ",138926,500,0,139426,
Snails,E,partula langfordi ,"snail, langford's tree ",7038,0,0,7038, wherever found
Snails,T,orthalicus reses ,"snail, stock island tree ",16500,1341,0,17841,
Snails,T,anguispira picta ,"snail, painted snake coiled forest ",2000,800,0,2800, wherever found
Snails,T,tulotoma magnifica ,"snail, tulotoma ",1500,1399,0,2899, wherever found
Snails,E,pyrgulopsis roswellensis ,"springsnail, roswell ",5500,2500,0,8000, wherever found
Snails,E,tryonia alamosae ,"springsnail, alamosa ",5000,100,0,5100, wherever found
Snails,E,pyrgulopsis bruneauensis ,"springsnail, bruneau hot ",90732,9050,0,99782, wherever found
Snails,E,pyrgulopsis chupaderae ,"springsnail, chupadera ",5000,100,0,5100, wherever found
Snails,E,juturnia kosteri ,"springsnail, koster's ",5500,2500,0,8000, wherever found
Snails,E,pyrgulopsis texana ,"springsnail, phantom ",9000,0,0,9000, wherever found
Snails,E,partulina variabilis ,"snail, lanai tree ",25918,0,0,25918, wherever found
Snails,T,pyrgulopsis bernardina ,"springsnail, san bernardino ",1000,100,1000,2100, wherever found
Snails,E,pyrgulopsis neomexicana ,"springsnail, socorro ",1660,100,0,1760, wherever found
Snails,E,pyrgulopsis trivialis ,"springsnail, three forks ",16500,100,7513,24113, wherever found
Snails,E,newcombia cumingi ,"tree snail, newcomb's ",34030,0,0,34030, wherever found
Snails,E,polygyriscus virginianus ,"snail, virginia fringed mountain ",1800,0,0,1800, wherever found
Snails,E,partulina semicarinata ,"snail, lanai tree ",33016,0,0,33016, wherever found
Snails,T,leptoxis ampla ,"rocksnail, round ",32000,0,8500,40500, wherever found
Snails,E,partula gibba ,"snail, humped tree ",76040,53315,0,129355, wherever found
Snails,E,haliotis cracherodii ,"abalone, black ",0,997866,0,997866, wherever found
Snails,E,haliotis sorenseni ,"abalone, white ",0,2167091,0,2167091, north america 
Snails,E,oxyloma haydeni kanabensis ,"ambersnail, kanab ",11500,500,10004,22004, wherever found
Snails,E,campeloma decampi ,"campeloma, slender ",5000,0,0,5000, wherever found
Snails,E,antrobia culveri ,"cavesnail, tumbling creek ",3500,0,0,3500, wherever found
Snails,T,snail ,"elimia, lacy ",15000,0,0,15000,
Snails,E,pleurocera foremani ,"hornsnail, rough ",4000,1196,0,5196, wherever found 
Snails,E,lanx sp. ,"limpet, banbury springs ",70839,5550,0,76389, wherever found
Snails,E,snail ,"marstonia, royal ",2500,0,0,2500,
Snails,E,eua zebrina ,[no common name] snail ,6424,8000,0,14424, wherever found
Snails,E,discus macclintocki ,"snail, iowa pleistocene ",25000,17200,0,42200, wherever found
Snails,E,ostodes strigatus ,[no common name] snail ,6424,0,0,6424, wherever found
Snails,EXPN,athearnia anthonyi ,"riversnail, anthony's ",0,1866,0,1866, u.s.a. 
Snails,E,georgia ,"rocksnail, interrupted ",5000,199,0,5199,
Snails,T,leptoxis taeniata ,"rocksnail, painted ",1000,399,0,1399, wherever found
Snails,E,leptoxis plicata ,"rocksnail, plicate ",7000,120,0,7120, wherever found
Snails,E,pyrgulopsis ,"snail, armored ",1500,0,0,1500,
Snails,T,taylorconcha serpenticola ,"snail, bliss rapids ",195046,10680,0,205726, wherever found
Snails,T,succinea chittenangoensis ,"snail, chittenango ovate amber ",45000,0,2000,47000, wherever found
Snails,T,triodopsis platysayoides ,"snail, flat-spired three-toothed ",228,0,2275,2503, wherever found
Snails,E,samoana fragilis ,"snail, fragile tree ",64886,0,0,64886, wherever found
Snails,E,partula radiolata ,"snail, guam tree ",79482,355793,0,435275, wherever found
Snails,E,athearnia anthonyi ,"riversnail, anthony's ",12000,400,0,12400, wherever found; except where listed as experimental populations
Snails,E,snail ,"lioplax, cylindrical ",2500,100,0,2600,
