Group,Status,Scientific Name,Inverted Common Name,FWS 2018,Other Fed 2018,States 2018,Total 2018,Area
Mammals,E,eumops floridanus ,"bat, florida bonneted ",424000,366607,0,790607, wherever found
Mammals,EXPN,canis lupus baileyi ,"wolf, mexican ",2463677,355600,0,2819277, u.s.a. 
Mammals,E,eumetopias jubatus ,"sea lion, steller ",33000,5531634,125520,5690154, western dps
Mammals,E,monachus schauinslandi ,"seal, hawaiian monk ",92020,4181114,0,4273134, wherever found
Mammals,T,arctocephalus townsendi ,"seal, guadalupe fur ",0,366042,0,366042, wherever found
Mammals,T,erignathus barbatus nauticus ,"seal, bearded ",0,1705000,0,1705000, beringia dps
Mammals,E,oryzomys palustris natator ,"rice rat, silver ",18000,5303,0,23303, lower fl keys
Mammals,E,dicerorhinus sumatrensis ,"rhinoceros, sumatran ",505326,0,0,505326, wherever found
Mammals,SAT,ceratotherium simum ssp. simum ,"rhinoceros, southern white ",145451,0,0,145451, wherever found
Mammals,E,rhinoceros sondaicus ,"rhinoceros, javan ",225852,0,0,225852," sikkim, thailand, malaysia, indonesia, indochina, burma, bangladesh"
Mammals,E,rhinoceros unicornis ,"rhinoceros, great indian ",100672,0,0,100672," nepal, india"
Mammals,E,diceros bicornis ,"rhinoceros, black ",969295,0,0,969295, africa
Mammals,E,sylvilagus bachmani riparius ,"rabbit, riparian brush ",53000,8300,0,61300, wherever found
Mammals,E,sylvilagus palustris hefneri ,"rabbit, lower keys marsh ",70500,27293,0,97793, wherever found
Mammals,E,brachylagus idahoensis ,"rabbit, columbia basin pygmy ",331520,18600,229600,579720, columbia basin dps
Mammals,SAT,mountain lion ,puma ,200,437370,0,437570,
Mammals,EXPN,antilocapra americana sonoriensis ,"pronghorn, sonoran ",412000,184780,0,596780, u.s.a. 
Mammals,E,antilocapra americana sonoriensis ,"pronghorn, sonoran ",0,11430,0,11430," wherever found, except where listed as an experimental population"
Mammals,T,cynomys parvidens ,"prairie dog, utah ",0,702600,0,702600, wherever found
Mammals,T,thomomys mazama yelmensis ,"pocket gopher, yelm ",325801,75000,75000,475801, wherever found
Mammals,T,thomomys mazama tumuli ,"pocket gopher, tenino ",324991,130000,35000,489991, wherever found
Mammals,T,thomomys mazama glacialis ,"pocket gopher, roy prairie ",261401,0,35000,296401, wherever found
Mammals,T,thomomys mazama pugetensis ,"pocket gopher, olympia ",452868,2000,35000,489868, wherever found
Mammals,E,puma ,"panther, florida ",1154500,1033376,0,2187876,
Mammals,E,manis temminckii ,"pangolin, temnick''s ground ",193532,0,0,193532, wherever found
Mammals,NS,enhydra lutris nereis ,"otter, southern sea ",25000,0,0,25000, wherever found
Mammals,T,enhydra lutris nereis ,"otter, southern sea ",0,434499,0,434499, wherever found
Mammals,T,phoca ,"seal, ringed ",0,4000,0,4000,
Mammals,T,enhydra lutris kenyoni ,"otter, northern sea ",273810,138751,4000,416561, southwest alaska dps
Mammals,T,phoca ,"seal, ringed ",0,11998,0,11998,
Mammals,E,ovis canadensis sierrae ,"sheep, sierra nevada bighorn ",150000,267980,0,417980, sierra nevada
Mammals,RT,canis lupus ,"wolf, gray ",10000,0,0,10000, western great lakes dps
Mammals,T,canis lupus ,"wolf, gray ",0,1239292,154900,1394192, mn
Mammals,E,canis lupus ,"wolf, gray ",974620,1522863,2116640,4614123," u.s.a.: all of al, ar, ca, co, ct, de, fl, ga, ia, in, il, ks, ky, la, ma, md, me, mi, mo, ms, nc, nd, ne, nh, nj, nv, ny, oh, ok, pa, ri, sc, sd, tn, tx, va, vt, wi, and wv; and portions of az, nm, or, ut, and wa. mexico"
Mammals,E,physeter catodon ,"whale, sperm ",310,2031421,0,2031731,
Mammals,E,eubalaena australis ,"whale, southern right ",0,476,0,476, wherever found
Mammals,E,balaenoptera borealis ,"whale, sei ",0,1613657,0,1613657, wherever found
Mammals,E,eubalaena japonica ,"whale, north pacific right ",0,595341,0,595341, wherever found
Mammals,E,eubalaena glacialis ,"whale, north atlantic right ",0,9817274,125000,9942274, wherever found
Mammals,E,orcinus orca ,"whale, killer ",0,1689236,388600,2077836, southern resident dps
Mammals,E,megaptera novaeangliae ,"whale, humpback ",0,440142,0,440142, central america dps
Mammals,T,megaptera novaeangliae ,"whale, humpback ",0,1385855,0,1385855, western north pacific mexico dps
Mammals,E,megaptera novaeangliae ,"whale, humpback ",0,871481,3000,874481, western north pacific
Mammals,E,eschrichtius robustus ,"whale, gray ",0,165135,3000,168135, western north pacific dps
Mammals,E,balaenoptera physalus ,"whale, finback ",0,2167630,0,2167630, wherever found
Mammals,E,pseudorca crassidens ,"whale, false killer ",122078,700065,0,822143, main hawaiian islands insular dps
Mammals,E,balaena mysticetus ,"whale, bowhead ",0,743134,261737,1004871, wherever found
Mammals,E,balaenoptera musculus ,"whale, blue ",0,1898201,0,1898201, wherever found
Mammals,E,delphinapterus leucas ,"whale, beluga ",0,3335312,194968,3530280, cook inlet dps
Mammals,E,microtus pennsylvanicus dukecampbelli ,"vole, florida salt marsh ",47500,0,0,47500, wherever found
Mammals,E,microtus californicus scirpensis ,"vole, amargosa ",396800,117000,0,513800, wherever found
Mammals,E,panthera tigris ,tiger ,1409159,0,0,1409159, wherever found
Mammals,T,urocitellus brunneus ,"squirrel, northern idaho ground ",282892,3100,24000,309992, wherever found
Mammals,E,tamiasciurus hudsonicus grahamensis ,"squirrel, mount graham red ",24500,0,0,24500, wherever found
Mammals,E,glaucomys sabrinus coloratus ,"squirrel, carolina northern flying ",16300,25824,7500,49624, wherever found
Mammals,E,sorex ornatus relictus ,"shrew, buena vista lake ornate ",73000,15390,0,88390, wherever found
Mammals,E,ovis canadensis nelsoni ,"sheep, peninsular bighorn ",116000,64500,0,180500, peninsular ca pop.
Mammals,E,canis lupus baileyi ,"wolf, mexican ",0,40230,0,40230," wherever found, except where listed as an experimental population"
Mammals,E,pongo pygmaeus ,orangutan ,13585,0,0,13585, wherever found 
Mammals,E,peromyscus polionotus peninsularis ,"mouse, st. andrew beach ",18000,37660,0,55660, wherever found
Mammals,EXPN,mustela nigripes ,"ferret, black-footed ",18500,534876,396627,950003, u.s.a. 
Mammals,E,mustela nigripes ,"ferret, black-footed ",407929,775500,0,1183429," wherever found, except where listed as an experimental population"
Mammals,E,elephas maximus ,"elephant, asian ",1296246,0,0,1296246, wherever found
Mammals,T,loxodonta africana ,"elephant, african ",3083083,0,0,3083083, wherever found
Mammals,E,cephalorhynchus hectori maui ,"dolphin, maui ",0,158636,0,158636,
Mammals,E,odocoileus virginianus clavium ,"deer, key ",121000,5231,0,126231, wherever found
Mammals,T,odocoileus virginianus leucurus ,"deer, columbian white-tailed ",424023,146,10000,434169, columbia river dps
Mammals,E,pan troglodytes ,chimpanzee ,74339,0,0,74339, wherever found
Mammals,E,rangifer tarandus ssp. caribou ,"caribou dps, southern mountain ",219132,3900,10000,233032, southern mountain dps
Mammals,T,bison bison athabascae ,"bison, wood ",186000,0,62017,248017, wherever found
Mammals,T,ursus maritimus ,"bear, polar ",872000,1827190,0,2699190, wherever found
Mammals,UR,ursus arctos horribilis ,"bear, grizzly ",0,0,47000,47000, greater yellowstone ecosystem dps
Mammals,UR,ursus arctos horribilis ,"ubear, grizzly ",0,0,19500,19500, cabinet
Mammals,EXPN,ursus arctos horribilis ,"bear, grizzly ",590096,40000,59500,689596, bitterroot grizzly bear nonessential experimental population area
Mammals,T,ursus arctos horribilis ,"bear, grizzly ",2394362,3760428,3099083,9253873," u.s.a., conterminous "
Mammals,E,ursus arctos pruinosus ,"bear, brown ",0,4073,0,4073, wherever found
Mammals,E,corynorhinus ,"bat, virginia big-eared ",132285,116603,37182,286070,
Mammals,E,emballonura semicaudata semicaudata ,"bat, pacific sheath-tailed ",14500,0,0,14500, american samoa
Mammals,E,emballonura semicaudata rotensis ,"bat, pacific sheath-tailed ",38684,0,0,38684, wherever found
Mammals,E,corynorhinus ,"bat, ozark big-eared ",74204,20347,4000,98551,
Mammals,T,myotis septentrionalis ,"bat, northern long-eared ",1538481,4934333,361930,6834744, wherever found
Mammals,E,leptonycteris nivalis ,"bat, mexican long-nosed ",5000,21300,13576,39876, wherever found
Mammals,T,pteropus mariannus mariannus ,,59402,65302,0,124704, wherever found
Mammals,E,mariana flying fox ,"bat, mariana fruit ",42842,0,0,42842, wherever found
Mammals,E,myotis sodalis ,"bat, indiana ",1820373,3471152,191727,5483252, wherever found
Mammals,E,vulpes macrotis mutica ,"fox, san joaquin kit ",798000,358730,0,1156730, wherever found
Mammals,E,leopardus ,ocelot ,1066400,24910,0,1091310,
Mammals,T,urocyon littoralis catalinae ,"fox, santa catalina island ",3350,0,0,3350, wherever found
Mammals,E,gorilla gorilla ,gorilla ,316116,3150,0,319266, wherever found 
Mammals,T,peromyscus polionotus niveiventris ,"mouse, southeastern beach ",135500,35820,0,171320, wherever found
Mammals,E,reithrodontomys raviventris ,"mouse, salt marsh harvest ",723000,266500,0,989500, wherever found
Mammals,T,zapus hudsonius preblei ,"mouse, preble's meadow jumping ",57400,65439,15745,138584, wherever found
Mammals,E,peromyscus polionotus trissyllepsis ,"mouse, perdido key beach ",78000,46134,0,124134, wherever found
Mammals,E,perognathus longimembris pacificus ,"mouse, pacific pocket ",74000,362400,0,436400, wherever found
Mammals,E,zapus hudsonius luteus ,"mouse, new mexico meadow jumping ",103865,241341,0,345206, wherever found
Mammals,E,peromyscus gossypinus allapaticola ,"mouse, key largo cotton ",55500,1561,0,57061, wherever found
Mammals,E,peromyscus polionotus allophrys ,"mouse, choctawhatchee beach ",37500,45781,0,83281, wherever found
Mammals,E,peromyscus polionotus phasma ,"mouse, anastasia island beach ",21000,3220,0,24220, wherever found
Mammals,E,peromyscus polionotus ammobates ,"mouse, alabama beach ",96500,6094,0,102594, wherever found
Mammals,E,aplodontia rufa nigra ,"mountain beaver, point arena ",59000,5500,0,64500, wherever found
Mammals,E,wild goat ,"markhor, chiltan ",889996,0,0,889996,
Mammals,T,trichechus manatus ,"manatee, west indian ",2171500,6479480,30100,8681080, wherever found
Mammals,T,lynx canadensis ,"lynx, canada ",771967,1226188,1240002,3238157, wherever found in contiguous u.s.
Mammals,T,panthera leo ssp. melanochaita ,lion ,97076,0,0,97076, wherever found
Mammals,E,panthera leo ssp. leo ,lion ,97076,0,0,97076, wherever found
Mammals,E,panthera pardus ,leopard ,4620,0,0,4620, except where threatened
Mammals,E,dipodomys nitratoides nitratoides ,"kangaroo rat, tipton ",103000,57300,0,160300, wherever found
Mammals,E,dipodomys stephensi ,"kangaroo rat, stephens' ",57000,539888,0,596888,
Mammals,E,dipodomys merriami parvus ,"kangaroo rat, san bernardino merriam's ",406000,67138,0,473138, wherever found
Mammals,E,dipodomys heermanni morroensis ,"kangaroo rat, morro bay ",36000,0,0,36000, wherever found
Mammals,E,dipodomys ingens ,"kangaroo rat, giant ",124000,74458,0,198458, wherever found
Mammals,E,dipodomys nitratoides exilis ,"kangaroo rat, fresno ",27000,14438,0,41438, wherever found
Mammals,E,herpailurus ,"jaguarundi, gulf coast ",72300,210,0,72510,
Mammals,E,panthera onca ,jaguar ,301182,16300,0,317482, wherever found
Mammals,E,hylobates spp. ,gibbons ,843638,0,0,843638,
Mammals,E,lasiurus cinereus semotus ,"bat, hawaiian hoary ",616841,1121167,0,1738008, wherever found
Mammals,E,canis rufus ,"wolf, red ",0,0,1000,1000," wherever found, except where listed as an experimental population"
Mammals,E,neotoma floridana smalli ,"woodrat, key largo ",68500,1048,0,69548, wherever found
Mammals,EXPN,canis rufus ,"wolf, red ",728400,0,0,728400, u.s.a. 
Mammals,E,myotis grisescens ,"bat, gray ",397924,522119,25800,945843, wherever found
Mammals,E,san joaquin valley ,"woodrat, riparian ",8700,8300,0,17000,
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",15000,0,0,15000, mediterranean sea dps
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",98641,0,0,98641, north indian ocean dps
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",73800,244853,0,318653, northeast atlantic ocean dps
Reptiles,T,caretta caretta ,"sea turtle, loggerhead ",0,390716,0,390716, south atlantic ocean dps
Reptiles,T,lepidochelys olivacea ,"sea turtle, olive ridley ",22679,576537,0,599216," wherever found, except when listed as endangered under 50 cfr 224.101"
Reptiles,E,lepidochelys olivacea ,"sea turtle, olive ridley ",316689,0,0,316689, breeding colony populations on pacific coast of mexico
Reptiles,T,eumeces egregius lividus ,"skink, bluetail mole ",83000,58106,0,141106, wherever found
Reptiles,T,neoseps reynoldsi ,"skink, sand ",277500,110725,0,388225, wherever found
Reptiles,E,emoia slevini ,"skink, slevin's ",58305,0,0,58305, wherever found
Reptiles,T,nerodia clarkii taeniata ,"snake, atlantic salt marsh ",12500,569,0,13069, wherever found
Reptiles,T,nerodia erythrogaster neglecta ,"snake, copperbelly water ",0,1066,6366,7432," indiana north of 40 degrees north latitude, michigan, ohio"
Reptiles,RT,nerodia erythrogaster neglecta ,"snake, copperbelly water ",5000,0,0,5000," illinois, kentucky, and indiana south of 40 degrees north latitude"
Reptiles,T,drymarchon corais couperi ,"snake, eastern indigo ",426000,891654,200000,1517654, wherever found
Reptiles,T,thamnophis gigas ,"snake, giant garter ",589100,422718,0,1011818, wherever found
Reptiles,E,thamnophis sirtalis tetrataenia ,"snake, san francisco garter ",277300,54594,0,331894, wherever found
Reptiles,SAT,gopherus agassizii ,"tortoise, desert ",33100,100,0,33200," az south and east of colorado r., and mexico, when found outside of mexico or said range in az"
Reptiles,T,gopherus agassizii ,"tortoise, desert ",1805700,10854890,0,12660590," wherever found, except az south and east of colorado r., and mexico"
Reptiles,T,gopherus polyphemus ,"tortoise, gopher ",48500,2499279,6000,2553779, west of mobile and tombigbee rivers
Reptiles,E,podocnemis unifilis ,tracaja ,99909,0,0,99909, wherever found
Reptiles,E,pseudemys alabamensis ,"turtle, alabama red-bellied ",200,8058,100,8358, wherever found
Reptiles,T,clemmys muhlenbergii ,"turtle, bog ",285076,284330,38000,607406," wherever found, except ga, nc, sc, tn, va"
Reptiles,SAT,clemmys muhlenbergii ,"turtle, bog ",99943,4500,115100,219543, u.s.a. 
Reptiles,T,graptemys oculifera ,"turtle, ringed map ",24000,6169,400,30569, wherever found
Reptiles,E,kinosternon sonoriense longifemorale ,"turtle, sonoyta mud ",13500,756,0,14256, wherever found
Reptiles,T,graptemys flavimaculata ,"turtle, yellow-blotched map ",0,2913,400,3313, wherever found
Reptiles,T,"striped racer, alameda ",whipsnake ,96600,153929,0,250529,
Reptiles,E,caretta caretta ,"sea turtle, loggerhead ",10907,1894139,0,1905046, north pacific ocean dps
Reptiles,T,caretta caretta ,"sea turtle, loggerhead ",568206,4228283,150000,4946489, northwest atlantic ocean dps
Reptiles,E,pseudemys rubriventris bangsi ,"turtle, plymouth redbelly ",17340,100,300,17740, wherever found
Reptiles,E,dermochelys coriacea ,"sea turtle, leatherback ",815320,3893215,6800,4715335, wherever found
Reptiles,RT,caretta caretta ,"sea turtle, loggerhead ",0,0,31300,31300, wherever found
Reptiles,SAT,alligator mississippiensis ,"alligator, american ",156500,1470725,135000,1762225, wherever found
Reptiles,E,anolis roosevelti ,"anole, culebra island giant ",7500,0,0,7500, wherever found
Reptiles,T,epicrates monensis monensis ,"boa, mona ",3000,0,0,3000, wherever found
Reptiles,E,epicrates inornatus ,"boa, puerto rican ",35500,5413,0,40913, wherever found
Reptiles,E,chilabothrus granti ,"boa, virgin islands tree ",12000,0,14556,26556, wherever found
Reptiles,T,crocodylus acutus ,"crocodile, american ",39000,372809,0,411809, u.s.a 
Reptiles,T,thamnophis rufipunctatus ,"gartersnake, narrow-headed ",61500,46260,0,107760, wherever found
Reptiles,T,thamnophis eques megalops ,"gartersnake, northern mexican ",67000,116975,0,183975, wherever found
Reptiles,E,sphaerodactylus micropithecus ,"gecko, monito ",5000,0,0,5000, wherever found
Reptiles,T,cyclura nubila nubila ,"iguana, cuban ground ",0,33800,0,33800, 
Reptiles,T,cyclura stejnegeri ,"iguana, mona ground ",5000,0,0,5000, wherever found
Reptiles,E,gambelia silus ,"lizard, blunt-nosed leopard ",252000,172335,0,424335, wherever found
Reptiles,T,uma inornata ,"lizard, coachella valley fringe-toed ",48000,110929,0,158929, wherever found
Reptiles,T,sternotherus depressus ,"turtle, flattened musk ",900,1337,0,2237, black warrior r. system upstream from bankhead dam
Reptiles,T,"rattlesnake, eastern ",massasauga ,542520,309195,78607,930322,
Reptiles,E,ameiva polops ,"lizard, st. croix ground ",20500,2500,0,23000, wherever found
Reptiles,E,lepidochelys kempii ,"sea turtle, kemp's ridley ",160500,5275332,12900,5448732, wherever found
Reptiles,T,chelonia mydas ,"sea turtle, green ",50800,997330,12000,1060130, south atlantic dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",147500,2321002,3000,2471502, north atlantic dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",66628,1474462,0,1541090, east pacific dps
Reptiles,E,chelonia mydas ,"sea turtle, green ",15000,0,0,15000, mediterranean dps
Reptiles,E,eretmochelys imbricata ,"sea turtle, hawksbill ",525783,3220650,1400,3747833, wherever found
Reptiles,E,chelonia mydas ,"sea turtle, green ",88920,1557800,0,1646720, central west pacific dps
Reptiles,E,chelonia mydas ,"sea turtle, green ",19532,699570,0,719102, central south pacific dps
Reptiles,T,chelonia mydas ,"sea turtle, green ",130231,1251640,0,1381871, central north pacific dps
Reptiles,T,crotalus willardi obscurus ,"rattlesnake, new mexican ridge-nosed ",16000,1250,0,17250, wherever found
Reptiles,T,pituophis ruthveni ,"pinesnake, louisiana ",54600,1362475,7399,1424474, wherever found
Reptiles,T,chelonia mydas ,"sea turtle, green ",84784,0,0,84784, east indian
Reptiles,T,pituophis melanoleucus lodingi ,"pinesnake, black ",0,38556,400,38956, wherever found
Snails,T,orthalicus reses ,"snail, stock island tree ",28500,1484,0,29984,
Snails,E*,achatinella spp. ,"snails, oahu tree ",55191,0,0,55191, wherever found
Snails,E,physa natricina ,"snail, snake river physa ",128877,76461,0,205338, wherever found
Snails,E,assiminea pecos ,"snail, pecos assiminea ",13250,2600,0,15850, wherever found
Snails,T,erinna newcombi ,"snail, newcomb's ",12797,0,0,12797, wherever found
Snails,T,mesodon clarki nantahala ,"snail, noonday ",37000,0,0,37000, wherever found
Snails,E,banded dune ,"snail, morro shoulderband ",146137,2818,0,148955,
Snails,E,partula langfordi ,"snail, langford's tree ",38938,0,0,38938, wherever found
Snails,T,anguispira picta ,"snail, painted snake coiled forest ",2500,400,0,2900, wherever found
Snails,T,tulotoma magnifica ,"snail, tulotoma ",2000,545,0,2545, wherever found
Snails,E,pyrgulopsis roswellensis ,"springsnail, roswell ",12250,2600,0,14850, wherever found
Snails,E,tryonia alamosae ,"springsnail, alamosa ",2400,0,0,2400, wherever found
Snails,E,pyrgulopsis bruneauensis ,"springsnail, bruneau hot ",83919,2600,815,87334, wherever found
Snails,E,pyrgulopsis chupaderae ,"springsnail, chupadera ",125,0,0,125, wherever found
Snails,E,juturnia kosteri ,"springsnail, koster's ",12250,2500,0,14750, wherever found
Snails,E,pyrgulopsis texana ,"springsnail, phantom ",2500,0,0,2500, wherever found
Snails,E,partulina variabilis ,"snail, lanai tree ",29956,0,0,29956, wherever found
Snails,T,pyrgulopsis bernardina ,"springsnail, san bernardino ",1300,100,0,1400, wherever found
Snails,E,pyrgulopsis neomexicana ,"springsnail, socorro ",0,100,0,100, wherever found
Snails,E,pyrgulopsis trivialis ,"springsnail, three forks ",7000,0,0,7000, wherever found
Snails,E,newcombia cumingi ,"tree snail, newcomb's ",24659,0,0,24659, wherever found
Snails,E,pseudotryonia adamantina ,"tryonia, diamond ",1000,0,0,1000, wherever found
Snails,E,polygyriscus virginianus ,"snail, virginia fringed mountain ",2000,0,0,2000, wherever found
Snails,E,partulina semicarinata ,"snail, lanai tree ",29956,0,0,29956, wherever found
Snails,T,leptoxis ampla ,"rocksnail, round ",56500,597,0,57097, wherever found
Snails,E,partula gibba ,"snail, humped tree ",62825,44094,0,106919, wherever found
Snails,E,haliotis cracherodii ,"abalone, black ",0,2699460,0,2699460, wherever found
Snails,E,haliotis sorenseni ,"abalone, white ",0,1003000,0,1003000, north america 
Snails,E,oxyloma haydeni kanabensis ,"ambersnail, kanab ",0,3333,0,3333, wherever found
Snails,E,campeloma decampi ,"campeloma, slender ",3000,997,0,3997, wherever found
Snails,E,antrobia culveri ,"cavesnail, tumbling creek ",0,24000,6000,30000, wherever found
Snails,T,snail ,"elimia, lacy ",16500,0,0,16500,
Snails,E,pleurocera foremani ,"hornsnail, rough ",15000,1196,0,16196, wherever found
Snails,E,lanx sp. ,"limpet, banbury springs ",120345,9100,0,129445, wherever found
Snails,E,snail ,"lioplax, cylindrical ",2500,622,0,3122,
Snails,E,snail ,"marstonia, royal ",12000,125,0,12125,
Snails,E,discus macclintocki ,"snail, iowa pleistocene ",47000,0,0,47000, found
Snails,E,ostodes strigatus ,[no common name] snail ,13223,0,0,13223, wherever found
Snails,E,athearnia anthonyi ,"riversnail, anthony's ",25500,0,0,25500, wherever found; except where listed as experimental populations
Snails,EXPN,athearnia anthonyi ,"riversnail, anthony's ",0,4254,0,4254, u.s.a. 
Snails,E,georgia ,"rocksnail, interrupted ",8000,0,0,8000,
Snails,T,leptoxis taeniata ,"rocksnail, painted ",12000,396,0,12396, wherever found
Snails,E,leptoxis plicata ,"rocksnail, plicate ",10000,0,0,10000, wherever found
Snails,E,pyrgulopsis ,"snail, armored ",800,0,0,800,
Snails,T,taylorconcha serpenticola ,"snail, bliss rapids ",85066,13650,0,98716, wherever found
Snails,T,succinea chittenangoensis ,"snail, chittenango ovate amber ",100000,0,800,100800, wherever found
Snails,E,samoana fragilis ,"snail, fragile tree ",60797,18107,0,78904, wherever found
Snails,E,partula radiolata ,"snail, guam tree ",60797,47654,0,108451, wherever found
Snails,E,lepyrium showalteri ,"pebblesnail, flat ",0,149,0,149, wherever found
Snails,E,eua zebrina ,[no common name] snail ,13223,0,0,13223, wherever found
